id,age_group_det,pop,deaths,f_age
06611,ALT015B20,9865,2,15
06611,ALT020B25,15616,4,20
06611,ALT025B30,18059,7,25
06611,ALT030B35,14461,6,30
06611,ALT035B40,12075,13,35
06611,ALT040B45,11138,14,40
06611,ALT045B50,13525,41,45
06611,ALT050B55,15000,71,50
06611,ALT055B60,13278,88,55
06611,ALT060B65,11230,117,60
06611,ALT065B70,10067,145,65
06611,ALT070B75,8371,205,70
06611,ALT075B80,9064,290,75
06611,ALT080B85,5785,298,80
06611,ALT085UM,5787,858,85
06631,ALT000,2117,7,0
06631,ALT001B05,7986,3,1
06631,ALT005B10,9674,2,5
06631,ALT010B15,10745,1,10
06631,ALT015B20,12859,1,15
06631,ALT020B25,13541,7,20
06631,ALT025B30,14012,2,25
06631,ALT030B35,13090,11,30
06631,ALT035B40,12588,9,35
06631,ALT040B45,12783,8,40
06631,ALT045B50,16827,24,45
06631,ALT050B55,19021,49,50
06631,ALT055B60,16469,72,55
06631,ALT060B65,13885,107,60
06631,ALT065B70,11691,123,65
06631,ALT070B75,8672,172,70
06631,ALT075B80,11297,327,75
06631,ALT080B85,7232,383,80
06631,ALT085UM,6681,1012,85
06632,ALT000,1122,4,0
06632,ALT001B05,4005,0,1
06632,ALT005B10,5108,1,5
06632,ALT010B15,5487,0,10
06632,ALT015B20,6325,1,15
06632,ALT020B25,6125,1,20
06632,ALT025B30,6716,1,25
06632,ALT030B35,6447,4,30
06632,ALT035B40,6539,4,35
06632,ALT040B45,6781,11,40
06632,ALT045B50,9298,19,45
06632,ALT050B55,10331,33,50
06632,ALT055B60,9668,46,55
06632,ALT060B65,8480,86,60
06632,ALT065B70,7497,86,65
06632,ALT070B75,5489,108,70
06632,ALT075B80,7171,211,75
06632,ALT080B85,4456,269,80
06632,ALT085UM,3992,644,85
06633,ALT000,1958,2,0
06633,ALT001B05,7700,1,1
06633,ALT005B10,9755,2,5
06633,ALT010B15,10305,1,10
06633,ALT015B20,12451,0,15
06633,ALT020B25,11401,3,20
06633,ALT025B30,12078,7,25
06633,ALT030B35,12119,4,30
06633,ALT035B40,12467,8,35
06633,ALT040B45,13465,14,40
06633,ALT045B50,18959,43,45
06633,ALT050B55,21093,67,50
06633,ALT055B60,18988,83,55
06633,ALT060B65,16233,149,60
06633,ALT065B70,15695,198,65
06633,ALT070B75,12060,223,70
06633,ALT075B80,14507,462,75
06633,ALT080B85,8453,491,80
06633,ALT085UM,7218,1147,85
06634,ALT000,1436,1,0
06634,ALT001B05,5941,1,1
06634,ALT005B10,7468,4,5
06634,ALT010B15,8081,0,10
06634,ALT015B20,9701,0,15
06634,ALT020B25,9458,6,20
06634,ALT025B30,9944,6,25
06634,ALT030B35,9694,4,30
06634,ALT035B40,9973,9,35
06634,ALT040B45,10502,19,40
06634,ALT045B50,14217,21,45
06634,ALT050B55,16113,53,50
06634,ALT055B60,14920,72,55
06634,ALT060B65,12581,114,60
06634,ALT065B70,11315,160,65
06634,ALT070B75,7874,189,70
06634,ALT075B80,10101,321,75
06634,ALT080B85,6360,390,80
06634,ALT085UM,5426,870,85
06635,ALT000,1391,3,0
06635,ALT001B05,5205,0,1
06635,ALT005B10,6692,0,5
06635,ALT010B15,7334,0,10
06635,ALT015B20,8819,3,15
06635,ALT020B25,8365,6,20
06635,ALT025B30,8739,5,25
06635,ALT030B35,8306,8,30
06635,ALT035B40,8413,4,35
06635,ALT040B45,8780,14,40
06635,ALT045B50,12233,26,45
06635,ALT050B55,14139,56,50
06635,ALT055B60,12941,58,55
06635,ALT060B65,10803,95,60
06635,ALT065B70,9576,118,65
06635,ALT070B75,6777,144,70
06635,ALT075B80,8937,300,75
06635,ALT080B85,5576,384,80
06635,ALT085UM,4941,820,85
06636,ALT000,753,4,0
06636,ALT001B05,3015,1,1
06636,ALT005B10,3897,0,5
06636,ALT010B15,4254,0,10
06636,ALT015B20,5105,0,15
06636,ALT020B25,5449,2,20
06636,ALT025B30,5379,5,25
06636,ALT030B35,5033,4,30
06636,ALT035B40,4990,4,35
06636,ALT040B45,5253,6,40
06636,ALT045B50,7707,23,45
06636,ALT050B55,8758,29,50
06636,ALT055B60,8486,57,55
06636,ALT060B65,7308,79,60
06636,ALT065B70,6841,99,65
06636,ALT070B75,4991,105,70
06636,ALT075B80,6272,230,75
06636,ALT080B85,3964,257,80
06636,ALT085UM,3510,584,85
07111,ALT000,1123,4,0
07111,ALT001B05,3850,1,1
07111,ALT005B10,4472,0,5
07111,ALT010B15,4275,1,10
07111,ALT015B20,5194,0,15
07111,ALT020B25,8934,4,20
07111,ALT025B30,9878,1,25
07111,ALT030B35,8324,3,30
07111,ALT035B40,6907,3,35
07111,ALT040B45,6091,8,40
07111,ALT045B50,7607,16,45
07111,ALT050B55,8200,24,50
07111,ALT055B60,7499,45,55
07111,ALT060B65,6867,62,60
07111,ALT065B70,5989,86,65
07111,ALT070B75,4841,114,70
07111,ALT075B80,5944,170,75
07111,ALT080B85,3898,217,80
07111,ALT085UM,3712,554,85
07131,ALT000,1060,5,0
07131,ALT001B05,4172,0,1
07131,ALT005B10,5141,0,5
07131,ALT010B15,5367,0,10
07131,ALT015B20,6897,3,15
07131,ALT020B25,6846,4,20
07131,ALT025B30,6769,5,25
07131,ALT030B35,6599,4,30
07131,ALT035B40,6700,6,35
07131,ALT040B45,6680,7,40
07131,ALT045B50,9853,18,45
07131,ALT050B55,11881,39,50
07131,ALT055B60,10674,52,55
07131,ALT060B65,8929,68,60
07131,ALT065B70,7798,109,65
07131,ALT070B75,6274,123,70
07131,ALT075B80,7704,232,75
07131,ALT080B85,4718,289,80
07131,ALT085UM,4393,674,85
07132,ALT000,1133,2,0
07132,ALT001B05,4382,0,1
07132,ALT005B10,5654,2,5
07132,ALT010B15,5966,0,10
07132,ALT015B20,7183,1,15
07132,ALT020B25,7154,3,20
07132,ALT025B30,7386,8,25
07132,ALT030B35,6908,9,30
07132,ALT035B40,6995,8,35
07132,ALT040B45,7178,11,40
07132,ALT045B50,9915,25,45
07132,ALT050B55,11653,39,50
07132,ALT055B60,10540,53,55
07132,ALT060B65,8884,91,60
07132,ALT065B70,7554,90,65
07132,ALT070B75,5560,125,70
07132,ALT075B80,6827,248,75
07132,ALT080B85,4442,272,80
07132,ALT085UM,3647,549,85
07133,ALT000,1426,6,0
07133,ALT001B05,5397,1,1
07133,ALT005B10,6846,0,5
07133,ALT010B15,7044,0,10
07133,ALT015B20,8249,2,15
07133,ALT020B25,8024,2,20
07133,ALT025B30,8765,5,25
07133,ALT030B35,8590,5,30
07133,ALT035B40,8620,6,35
07133,ALT040B45,8776,12,40
07133,ALT045B50,11967,17,45
07133,ALT050B55,13883,38,50
07133,ALT055B60,12968,81,55
07133,ALT060B65,11122,105,60
07133,ALT065B70,10021,146,65
07133,ALT070B75,7126,140,70
07133,ALT075B80,8584,285,75
07133,ALT080B85,5298,318,80
07133,ALT085UM,4686,732,85
07134,ALT000,703,4,0
07134,ALT001B05,2502,2,1
07134,ALT005B10,3186,0,5
07134,ALT010B15,3397,1,10
07134,ALT015B20,4142,3,15
07134,ALT020B25,4119,1,20
07134,ALT025B30,4647,2,25
07134,ALT030B35,4377,1,30
07134,ALT035B40,4125,3,35
07134,ALT040B45,4252,7,40
07134,ALT045B50,5861,12,45
07134,ALT050B55,7074,25,50
07134,ALT055B60,7025,39,55
07134,ALT060B65,6119,73,60
07134,ALT065B70,5324,90,65
07134,ALT070B75,3302,88,70
07134,ALT075B80,4808,191,75
07134,ALT080B85,3144,207,80
07134,ALT085UM,2692,421,85
07135,ALT000,461,0,0
07135,ALT001B05,1860,0,1
07135,ALT005B10,2441,0,5
07135,ALT010B15,2726,0,10
07135,ALT015B20,3366,4,15
07135,ALT020B25,3207,3,20
07135,ALT025B30,3437,4,25
07135,ALT030B35,3083,1,30
07135,ALT035B40,3184,4,35
07135,ALT040B45,3291,5,40
07135,ALT045B50,4710,11,45
07135,ALT050B55,5788,19,50
07135,ALT055B60,5164,30,55
07135,ALT060B65,4472,39,60
07135,ALT065B70,3915,48,65
07135,ALT070B75,2736,71,70
07135,ALT075B80,3664,114,75
07135,ALT080B85,2316,157,80
07135,ALT085UM,2043,344,85
07137,ALT000,2010,9,0
07137,ALT001B05,7409,0,1
07137,ALT005B10,9139,0,5
07137,ALT010B15,9651,1,10
07137,ALT015B20,11345,3,15
07137,ALT020B25,11043,3,20
07137,ALT025B30,12061,7,25
07137,ALT030B35,12142,2,30
07137,ALT035B40,12439,11,35
07137,ALT040B45,12035,12,40
07137,ALT045B50,16581,22,45
07137,ALT050B55,19226,59,50
07137,ALT055B60,17389,78,55
07137,ALT060B65,15188,122,60
07137,ALT065B70,12517,170,65
07137,ALT070B75,8849,211,70
07137,ALT075B80,11191,384,75
07137,ALT080B85,6835,446,80
07137,ALT085UM,5918,895,85
07138,ALT000,1660,8,0
07138,ALT001B05,6319,0,1
07138,ALT005B10,8036,2,5
07138,ALT010B15,8689,0,10
07138,ALT015B20,10236,1,15
07138,ALT020B25,9862,6,20
07138,ALT025B30,10315,7,25
07138,ALT030B35,9557,9,30
07138,ALT035B40,9768,10,35
07138,ALT040B45,9907,5,40
07138,ALT045B50,13848,29,45
07138,ALT050B55,16272,50,50
07138,ALT055B60,14886,93,55
07138,ALT060B65,12433,109,60
07138,ALT065B70,10686,143,65
07138,ALT070B75,7703,162,70
07138,ALT075B80,9683,350,75
07138,ALT080B85,6349,370,80
07138,ALT085UM,5328,878,85
07140,ALT000,908,3,0
07140,ALT001B05,3431,0,1
07140,ALT005B10,4255,0,5
07140,ALT010B15,4723,0,10
07140,ALT015B20,5737,1,15
07140,ALT020B25,5250,0,20
07140,ALT025B30,5584,1,25
07140,ALT030B35,5759,3,30
07140,ALT035B40,5638,3,35
07140,ALT040B45,5721,8,40
07140,ALT045B50,7907,11,45
07140,ALT050B55,9282,33,50
07140,ALT055B60,8640,41,55
07140,ALT060B65,7495,71,60
07140,ALT065B70,6336,91,65
07140,ALT070B75,4210,95,70
07140,ALT075B80,5440,184,75
07140,ALT080B85,3523,183,80
07140,ALT085UM,3187,486,85
07141,ALT000,1062,0,0
07141,ALT001B05,4114,0,1
07141,ALT005B10,5046,0,5
07141,ALT010B15,5342,1,10
07141,ALT015B20,6412,3,15
07141,ALT020B25,6244,3,20
07141,ALT025B30,6629,10,25
07141,ALT030B35,6651,5,30
07141,ALT035B40,6805,9,35
07141,ALT040B45,6820,4,40
07141,ALT045B50,9360,27,45
07141,ALT050B55,11076,46,50
07141,ALT055B60,10263,65,55
07141,ALT060B65,8614,83,60
07141,ALT065B70,7909,104,65
07141,ALT070B75,5581,137,70
07141,ALT075B80,6875,239,75
07141,ALT080B85,4279,276,80
07141,ALT085UM,3471,559,85
07143,ALT000,1868,3,0
07143,ALT001B05,6998,0,1
07143,ALT005B10,8977,0,5
07143,ALT010B15,9843,0,10
07143,ALT015B20,11182,0,15
07143,ALT020B25,10461,3,20
07143,ALT025B30,11373,2,25
07143,ALT030B35,11066,7,30
07143,ALT035B40,11531,11,35
07143,ALT040B45,11730,11,40
07143,ALT045B50,16293,26,45
07143,ALT050B55,18665,56,50
07143,ALT055B60,16240,93,55
07143,ALT060B65,13465,128,60
07143,ALT065B70,11473,140,65
07143,ALT070B75,8161,195,70
07143,ALT075B80,9933,390,75
07143,ALT080B85,6354,408,80
07143,ALT085UM,5414,796,85
07211,ALT000,1040,1,0
07211,ALT001B05,3729,0,1
07211,ALT005B10,4154,1,5
07211,ALT010B15,4083,0,10
07211,ALT015B20,5344,0,15
07211,ALT020B25,10878,5,20
07211,ALT025B30,11366,4,25
07211,ALT030B35,8884,2,30
07211,ALT035B40,7029,5,35
07211,ALT040B45,6045,7,40
07211,ALT045B50,7194,13,45
07211,ALT050B55,7934,30,50
07211,ALT055B60,7019,48,55
07211,ALT060B65,6018,74,60
07211,ALT065B70,4978,68,65
07211,ALT070B75,3652,103,70
07211,ALT075B80,4647,179,75
07211,ALT080B85,3087,159,80
07211,ALT085UM,3030,443,85
07231,ALT000,1024,7,0
07231,ALT001B05,3806,0,1
07231,ALT005B10,4666,0,5
07231,ALT010B15,5073,1,10
07231,ALT015B20,5866,0,15
07231,ALT020B25,5678,4,20
07231,ALT025B30,6285,2,25
07231,ALT030B35,6087,3,30
07231,ALT035B40,6394,5,35
07231,ALT040B45,6387,3,40
07231,ALT045B50,8409,12,45
07231,ALT050B55,10146,36,50
07231,ALT055B60,9256,43,55
07231,ALT060B65,8146,56,60
07231,ALT065B70,6786,75,65
07231,ALT070B75,4524,97,70
07231,ALT075B80,5998,175,75
07231,ALT080B85,3924,228,80
07231,ALT085UM,3551,505,85
07232,ALT000,949,1,0
07232,ALT001B05,3482,1,1
07232,ALT005B10,4375,0,5
07232,ALT010B15,4559,1,10
07232,ALT015B20,5393,4,15
07232,ALT020B25,5540,0,20
07232,ALT025B30,5980,2,25
07232,ALT030B35,5739,5,30
07232,ALT035B40,5490,6,35
07232,ALT040B45,5549,6,40
07232,ALT045B50,7439,7,45
07232,ALT050B55,9006,23,50
07232,ALT055B60,7908,50,55
07232,ALT060B65,6839,48,60
07232,ALT065B70,5565,72,65
07232,ALT070B75,3446,81,70
07232,ALT075B80,4801,144,75
07232,ALT080B85,3117,173,80
07232,ALT085UM,2844,428,85
07233,ALT000,486,4,0
07233,ALT001B05,1920,0,1
07233,ALT005B10,2352,0,5
07233,ALT010B15,2701,0,10
07233,ALT015B20,3425,3,15
07233,ALT020B25,3082,1,20
07233,ALT025B30,3266,2,25
07233,ALT030B35,3079,2,30
07233,ALT035B40,3129,5,35
07233,ALT040B45,3255,8,40
07233,ALT045B50,4397,6,45
07233,ALT050B55,5580,16,50
07233,ALT055B60,5214,24,55
07233,ALT060B65,4574,43,60
07233,ALT065B70,3821,56,65
07233,ALT070B75,2695,66,70
07233,ALT075B80,3552,122,75
07233,ALT080B85,2301,147,80
07233,ALT085UM,1928,331,85
07235,ALT000,1320,1,0
07235,ALT001B05,5358,0,1
07235,ALT005B10,6964,0,5
07235,ALT010B15,6888,1,10
07235,ALT015B20,8001,1,15
07235,ALT020B25,7371,1,20
07235,ALT025B30,7971,4,25
07235,ALT030B35,8465,3,30
07235,ALT035B40,9141,6,35
07235,ALT040B45,8930,9,40
07235,ALT045B50,12042,17,45
07235,ALT050B55,13533,32,50
07235,ALT055B60,12012,57,55
07235,ALT060B65,10435,78,60
07235,ALT065B70,8108,103,65
07235,ALT070B75,5416,121,70
07235,ALT075B80,7159,203,75
07235,ALT080B85,4646,280,80
07235,ALT085UM,4073,637,85
07311,ALT000,545,3,0
07311,ALT001B05,1785,0,1
07311,ALT005B10,2149,0,5
07311,ALT010B15,2133,0,10
07311,ALT015B20,2412,0,15
07311,ALT020B25,2713,1,20
07311,ALT025B30,3214,0,25
07311,ALT030B35,2975,1,30
07311,ALT035B40,2969,4,35
07311,ALT040B45,2703,2,40
07311,ALT045B50,3483,11,45
07311,ALT050B55,3813,16,50
07311,ALT055B60,3628,26,55
07311,ALT060B65,2965,34,60
07311,ALT065B70,2592,48,65
07311,ALT070B75,2227,43,70
07311,ALT075B80,2762,92,75
07311,ALT080B85,1788,108,80
07311,ALT085UM,1589,208,85
07312,ALT000,945,2,0
07312,ALT001B05,3246,0,1
07312,ALT005B10,3827,0,5
07312,ALT010B15,3761,0,10
07312,ALT015B20,4906,1,15
07312,ALT020B25,8869,3,20
07312,ALT025B30,9181,4,25
07312,ALT030B35,6766,5,30
07312,ALT035B40,5465,6,35
07312,ALT040B45,5066,7,40
07312,ALT045B50,6534,22,45
07312,ALT050B55,7446,38,50
07312,ALT055B60,7159,51,55
07312,ALT060B65,6176,77,60
07312,ALT065B70,5146,74,65
07312,ALT070B75,4164,110,70
07312,ALT075B80,4855,153,75
07312,ALT080B85,3044,188,80
07312,ALT085UM,2746,396,85
07313,ALT000,470,1,0
07313,ALT001B05,1491,0,1
07313,ALT005B10,1888,0,5
07313,ALT010B15,1839,0,10
07313,ALT015B20,2433,0,15
07313,ALT020B25,4435,1,20
07313,ALT025B30,3624,2,25
07313,ALT030B35,2959,0,30
07313,ALT035B40,2495,3,35
07313,ALT040B45,2542,3,40
07313,ALT045B50,3330,8,45
07313,ALT050B55,3772,9,50
07313,ALT055B60,3345,19,55
07313,ALT060B65,2629,29,60
07313,ALT065B70,2292,24,65
07313,ALT070B75,1764,43,70
07313,ALT075B80,2109,65,75
07313,ALT080B85,1352,76,80
07313,ALT085UM,1237,193,85
07314,ALT000,1974,3,0
07314,ALT001B05,7021,1,1
07314,ALT005B10,8201,2,5
07314,ALT010B15,7834,0,10
07314,ALT015B20,8673,2,15
07314,ALT020B25,10292,2,20
07314,ALT025B30,11912,3,25
07314,ALT030B35,11305,7,30
07314,ALT035B40,10715,5,35
07314,ALT040B45,10374,17,40
07314,ALT045B50,12193,26,45
07314,ALT050B55,13248,44,50
07314,ALT055B60,11408,80,55
07314,ALT060B65,9391,93,60
07314,ALT065B70,8106,124,65
07314,ALT070B75,6631,147,70
07314,ALT075B80,7780,255,75
07314,ALT080B85,5239,309,80
07314,ALT085UM,4324,633,85
07315,ALT000,2126,9,0
07315,ALT001B05,7616,1,1
07315,ALT005B10,8625,1,5
07315,ALT010B15,8075,0,10
07315,ALT015B20,9480,0,15
07315,ALT020B25,18996,3,20
07315,ALT025B30,22444,8,25
07315,ALT030B35,18720,4,30
07315,ALT035B40,14531,6,35
07315,ALT040B45,12498,12,40
07315,ALT045B50,14456,21,45
07315,ALT050B55,14679,37,50
07315,ALT055B60,12957,63,55
07315,ALT060B65,10887,83,60
07315,ALT065B70,9550,111,65
07315,ALT070B75,7974,149,70
07315,ALT075B80,8968,269,75
07315,ALT080B85,5697,280,80
07315,ALT085UM,5249,728,85
07316,ALT000,530,3,0
07316,ALT001B05,1806,0,1
07316,ALT005B10,2206,0,5
07316,ALT010B15,2301,1,10
07316,ALT015B20,2581,0,15
07316,ALT020B25,2700,2,20
07316,ALT025B30,3270,1,25
07316,ALT030B35,2991,4,30
07316,ALT035B40,2836,2,35
07316,ALT040B45,2689,2,40
07316,ALT045B50,3889,9,45
07316,ALT050B55,4640,10,50
07316,ALT055B60,4452,23,55
07316,ALT060B65,3666,31,60
07316,ALT065B70,3183,32,65
07316,ALT070B75,2417,45,70
07316,ALT075B80,3078,104,75
07316,ALT080B85,1977,107,80
07316,ALT085UM,1997,252,85
07317,ALT000,343,3,0
07317,ALT001B05,1316,0,1
07317,ALT005B10,1646,1,5
07317,ALT010B15,1595,0,10
07317,ALT015B20,2001,0,15
07317,ALT020B25,2249,0,20
07317,ALT025B30,2394,2,25
07317,ALT030B35,2148,0,30
07317,ALT035B40,2035,4,35
07317,ALT040B45,1979,3,40
07317,ALT045B50,2765,8,45
07317,ALT050B55,3401,14,50
07317,ALT055B60,3328,36,55
07317,ALT060B65,2985,30,60
07317,ALT065B70,2515,33,65
07317,ALT070B75,1797,50,70
07317,ALT075B80,2570,115,75
07317,ALT080B85,1796,123,80
07317,ALT085UM,1553,254,85
07318,ALT000,472,2,0
07318,ALT001B05,1758,0,1
07318,ALT005B10,2149,1,5
07318,ALT010B15,2275,0,10
07318,ALT015B20,2627,0,15
07318,ALT020B25,2601,1,20
07318,ALT025B30,2979,3,25
07318,ALT030B35,2975,1,30
07318,ALT035B40,3016,2,35
07318,ALT040B45,2933,4,40
07318,ALT045B50,3855,8,45
07318,ALT050B55,4336,11,50
07318,ALT055B60,4043,18,55
07318,ALT060B65,3444,25,60
07318,ALT065B70,2965,52,65
07318,ALT070B75,2215,43,70
07318,ALT075B80,2640,88,75
07318,ALT080B85,1718,102,80
07318,ALT085UM,1550,258,85
07319,ALT000,904,3,0
07319,ALT001B05,3225,1,1
07319,ALT005B10,3778,1,5
07319,ALT010B15,3853,0,10
07319,ALT015B20,4311,1,15
07319,ALT020B25,5248,1,20
07319,ALT025B30,5615,0,25
07319,ALT030B35,5065,6,30
07319,ALT035B40,5051,5,35
07319,ALT040B45,4903,7,40
07319,ALT045B50,5871,11,45
07319,ALT050B55,6545,27,50
07319,ALT055B60,6264,38,55
07319,ALT060B65,5279,47,60
07319,ALT065B70,4586,72,65
07319,ALT070B75,3315,74,70
07319,ALT075B80,3944,130,75
07319,ALT080B85,2518,129,80
07319,ALT085UM,2320,324,85
07320,ALT000,280,2,0
07320,ALT001B05,1190,0,1
07320,ALT005B10,1399,1,5
07320,ALT010B15,1449,0,10
07320,ALT015B20,1768,0,15
07320,ALT020B25,1998,1,20
07320,ALT025B30,2367,2,25
07320,ALT030B35,2129,1,30
07320,ALT035B40,2004,2,35
07320,ALT040B45,1821,1,40
07320,ALT045B50,2315,2,45
07320,ALT050B55,2721,7,50
07320,ALT055B60,2774,19,55
07320,ALT060B65,2418,21,60
07320,ALT065B70,1992,35,65
07320,ALT070B75,1458,34,70
07320,ALT075B80,1963,65,75
07320,ALT080B85,1250,74,80
07320,ALT085UM,1132,159,85
07331,ALT000,1193,5,0
07331,ALT001B05,4745,1,1
07331,ALT005B10,5688,0,5
07331,ALT010B15,6080,2,10
07331,ALT015B20,7317,0,15
07331,ALT020B25,6596,2,20
07331,ALT025B30,7112,1,25
07331,ALT030B35,7241,6,30
07331,ALT035B40,7689,6,35
07331,ALT040B45,7606,8,40
07331,ALT045B50,10276,13,45
07331,ALT050B55,11720,30,50
07331,ALT055B60,11012,38,55
07331,ALT060B65,9322,71,60
07331,ALT065B70,7578,76,65
07331,ALT070B75,4850,89,70
07331,ALT075B80,5599,191,75
07331,ALT080B85,3484,219,80
07331,ALT085UM,3089,471,85
07332,ALT000,1144,2,0
07332,ALT001B05,4270,0,1
07332,ALT005B10,5412,1,5
07332,ALT010B15,5815,0,10
07332,ALT015B20,6914,1,15
07332,ALT020B25,6243,3,20
07332,ALT025B30,6490,2,25
07332,ALT030B35,6564,3,30
07332,ALT035B40,7163,0,35
07332,ALT040B45,7167,6,40
07332,ALT045B50,10814,19,45
07332,ALT050B55,12500,33,50
07332,ALT055B60,11704,59,55
07332,ALT060B65,9501,100,60
07332,ALT065B70,8652,124,65
07332,ALT070B75,6579,141,70
07332,ALT075B80,7491,239,75
07332,ALT080B85,4705,309,80
07332,ALT085UM,3832,561,85
07333,ALT000,612,3,0
07333,ALT001B05,2507,0,1
07333,ALT005B10,3270,0,5
07333,ALT010B15,3708,0,10
07333,ALT015B20,4231,5,15
07333,ALT020B25,3739,1,20
07333,ALT025B30,4027,1,25
07333,ALT030B35,3963,5,30
07333,ALT035B40,4217,5,35
07333,ALT040B45,4247,7,40
07333,ALT045B50,5808,5,45
07333,ALT050B55,7059,18,50
07333,ALT055B60,6490,37,55
07333,ALT060B65,5757,58,60
07333,ALT065B70,4526,62,65
07333,ALT070B75,2939,67,70
07333,ALT075B80,3558,122,75
07333,ALT080B85,2434,174,80
07333,ALT085UM,2111,304,85
07334,ALT000,1191,4,0
07334,ALT001B05,4753,1,1
07334,ALT005B10,5833,0,5
07334,ALT010B15,5915,1,10
07334,ALT015B20,6905,4,15
07334,ALT020B25,7374,4,20
07334,ALT025B30,7979,2,25
07334,ALT030B35,7669,2,30
07334,ALT035B40,7737,3,35
07334,ALT040B45,7803,4,40
07334,ALT045B50,10173,13,45
07334,ALT050B55,11358,29,50
07334,ALT055B60,10396,49,55
07334,ALT060B65,8593,77,60
07334,ALT065B70,6933,79,65
07334,ALT070B75,4955,111,70
07334,ALT075B80,6025,205,75
07334,ALT080B85,3811,226,80
07334,ALT085UM,2802,413,85
07335,ALT000,1078,6,0
07335,ALT001B05,3744,0,1
07335,ALT005B10,4707,2,5
07335,ALT010B15,4896,1,10
07335,ALT015B20,5927,0,15
07335,ALT020B25,5464,0,20
07335,ALT025B30,5820,3,25
07335,ALT030B35,5906,6,30
07335,ALT035B40,5925,3,35
07335,ALT040B45,5780,9,40
07335,ALT045B50,7930,20,45
07335,ALT050B55,9357,29,50
07335,ALT055B60,8956,47,55
07335,ALT060B65,7818,60,60
07335,ALT065B70,6149,75,65
07335,ALT070B75,4275,82,70
07335,ALT075B80,5392,190,75
07335,ALT080B85,3449,198,80
07335,ALT085UM,2931,394,85
07336,ALT000,546,2,0
07336,ALT001B05,2267,0,1
07336,ALT005B10,2811,0,5
07336,ALT010B15,3013,1,10
07336,ALT015B20,3667,0,15
07336,ALT020B25,3572,2,20
07336,ALT025B30,3807,0,25
07336,ALT030B35,3752,3,30
07336,ALT035B40,3613,3,35
07336,ALT040B45,3742,3,40
07336,ALT045B50,5225,15,45
07336,ALT050B55,6424,19,50
07336,ALT055B60,6438,31,55
07336,ALT060B65,5713,42,60
07336,ALT065B70,4625,57,65
07336,ALT070B75,2935,61,70
07336,ALT075B80,3904,153,75
07336,ALT080B85,2614,165,80
07336,ALT085UM,2231,326,85
07337,ALT000,900,5,0
07337,ALT001B05,3719,0,1
07337,ALT005B10,4600,0,5
07337,ALT010B15,4841,0,10
07337,ALT015B20,5846,2,15
07337,ALT020B25,5608,2,20
07337,ALT025B30,5708,2,25
07337,ALT030B35,5900,0,30
07337,ALT035B40,5941,3,35
07337,ALT040B45,6201,3,40
07337,ALT045B50,8825,12,45
07337,ALT050B55,10500,32,50
07337,ALT055B60,9494,31,55
07337,ALT060B65,8005,64,60
07337,ALT065B70,7057,89,65
07337,ALT070B75,4789,78,70
07337,ALT075B80,6060,208,75
07337,ALT080B85,3831,227,80
07337,ALT085UM,3060,439,85
07338,ALT000,1460,3,0
07338,ALT001B05,5632,1,1
07338,ALT005B10,6635,1,5
07338,ALT010B15,6663,0,10
07338,ALT015B20,7931,0,15
07338,ALT020B25,7257,2,20
07338,ALT025B30,8103,4,25
07338,ALT030B35,8338,6,30
07338,ALT035B40,9045,3,35
07338,ALT040B45,8745,9,40
07338,ALT045B50,11916,17,45
07338,ALT050B55,14117,43,50
07338,ALT055B60,12797,55,55
07338,ALT060B65,10249,80,60
07338,ALT065B70,9207,97,65
07338,ALT070B75,6974,125,70
07338,ALT075B80,8274,232,75
07338,ALT080B85,5421,311,80
07338,ALT085UM,4279,585,85
07339,ALT000,1870,6,0
07339,ALT001B05,7733,2,1
07339,ALT005B10,9849,1,5
07339,ALT010B15,10117,2,10
07339,ALT015B20,11452,0,15
07339,ALT020B25,10597,4,20
07339,ALT025B30,10768,4,25
07339,ALT030B35,11395,1,30
07339,ALT035B40,12594,5,35
07339,ALT040B45,12849,5,40
07339,ALT045B50,17666,24,45
07339,ALT050B55,19487,47,50
07339,ALT055B60,16985,79,55
07339,ALT060B65,14006,91,60
07339,ALT065B70,12071,118,65
07339,ALT070B75,8880,176,70
07339,ALT075B80,9964,314,75
07339,ALT080B85,5943,320,80
07339,ALT085UM,4958,737,85
07340,ALT000,724,4,0
07340,ALT001B05,2853,0,1
07340,ALT005B10,3518,0,5
07340,ALT010B15,3825,0,10
07340,ALT015B20,4745,3,15
07340,ALT020B25,4721,3,20
07340,ALT025B30,5000,1,25
07340,ALT030B35,4821,1,30
07340,ALT035B40,4855,6,35
07340,ALT040B45,5014,5,40
07340,ALT045B50,7411,13,45
07340,ALT050B55,9105,17,50
07340,ALT055B60,8630,50,55
07340,ALT060B65,7533,62,60
07340,ALT065B70,6186,70,65
07340,ALT070B75,4189,87,70
07340,ALT075B80,5847,218,75
07340,ALT080B85,4012,261,80
07340,ALT085UM,2968,472,85
08111,ALT000,6788,25,0
08111,ALT001B05,22749,5,1
08111,ALT005B10,26801,2,5
08111,ALT010B15,25274,2,10
08111,ALT015B20,27741,7,15
08111,ALT020B25,42360,11,20
08111,ALT025B30,59943,16,25
08111,ALT030B35,56503,22,30
08111,ALT035B40,47948,39,35
08111,ALT040B45,41604,41,40
08111,ALT045B50,45054,67,45
08111,ALT050B55,44812,136,50
08111,ALT055B60,37188,199,55
08111,ALT060B65,30710,236,60
08111,ALT065B70,27455,326,65
